Id. zařízení;Typ;Název zařízení;Obec;Ulice;Č.p.;Č.o.;M.část.;PSČ;Cizí vyučovací jazyk;Kapacita;Platnost zařízení;address
102437521;L11;Školní jídelna;Praha 4;Krouzova;3036;10;Modřany;14300;;112;Platné;Praha, Krouzova 3036/10
107501350;A00;Mateřská škola;Praha 4;Lysinská;184;45;Modřany;14300;;166;Platné;Praha, Lysinská 184/45
102437530;L11;Školní jídelna;Praha 4;Lysinská;184;45;Modřany;14300;;166;Platné;Praha, Lysinská 184/45
107504553;A00;Mateřská škola;Praha 4;Levského;3203;19;Modřany;14300;;112;Platné;Praha, Levského 3203/19
102437858;L11;Školní jídelna;Praha 4;Levského;3203;19;Modřany;14300;;112;Platné;Praha, Levského 3203/19
047611383;A00;Mateřská škola;Praha 4;Mezivrší;32;15;Braník;14700;;90;Platné;Praha, Mezivrší 32/15
102425931;L11;Školní jídelna;Praha 4;Mezivrší;32;15;Braník;14700;;90;Platné;Praha, Mezivrší 32/15
107500876;A00;Mateřská škola;Praha 4;Modletická;1402;6;Chodov;14900;;120;Platné;Praha, Modletická 1402/6
102425132;L11;Školní jídelna;Praha 4;Modletická;1402;6;Chodov;14900;;120;Platné;Praha, Modletická 1402/6
107501511;A00;Mateřská škola;Praha 4;Na Zvoničce;1030;13;Podolí;14700;;140;Platné;Praha, Na Zvoničce 1030/13
102437670;L11;Školní jídelna;Praha 4;Na Zvoničce;1030;13;Podolí;14700;;120;Platné;Praha, Na Zvoničce 1030/13
181030080;L13;Školní jídelna - výdejna;Praha 4;Nedvědovo náměstí;101;8;Podolí;14700;;28;Platné;Praha, Nedvědovo náměstí 101/8
107501601;A00;Mateřská škola;Praha 4;Měchenická;2540;5;Záběhlice;14100;;120;Platné;Praha, Měchenická 2540/5
102437734;L11;Školní jídelna;Praha 4;Měchenická;2540;5;Záběhlice;14100;;120;Platné;Praha, Měchenická 2540/5
107501368;A00;Mateřská škola;Praha 4;Pejevové;3135;34;Modřany;14300;;112;Platné;Praha, Pejevové 3135/34
102437548;L11;Školní jídelna;Praha 4;Pejevové;3135;34;Modřany;14300;;112;Platné;Praha, Pejevové 3135/34
047611600;A00;Mateřská škola;Praha 4;Sulanského;693;8;Háje;14900;;125;Platné;Praha, Sulanského 693/8
102437220;L11;Školní jídelna;Praha 4;Sulanského;693;8;Háje;14900;;125;Platné;Praha, Sulanského 693/8
107500787;A00;Mateřská škola;Praha 4;Na příčné mezi;186;;Šeberov;14900;;110;Platné;Praha, Na příčné mezi 186
102437025;L11;Školní jídelna;Praha 4;Na příčné mezi;186;;Šeberov;14900;;230;Platné;Praha, Na příčné mezi 186
107501104;A00;Mateřská škola;Praha 4;Tajovského;1309;6;Krč;14200;;300;Platné;Praha, Tajovského 1309/6
102437319;L11;Školní jídelna;Praha 4;Tajovského;1309;6;Krč;14200;;320;Platné;Praha, Tajovského 1309/6
107501139;A00;Mateřská škola;Praha 4;Předškolní;880;1;Kunratice;14800;;224;Platné;Praha, Předškolní 880/1
102437335;L11;Školní jídelna;Praha 4;Předškolní;880;1;Kunratice;14800;;168;Platné;Praha, Předškolní 880/1
181042754;L13;Školní jídelna - výdejna;Praha 4;Předškolní;419;3;Kunratice;14800;;56;Platné;Praha, Předškolní 419/3
107501244;A00;Mateřská škola;Praha 4;Sedlčanská;526;14;Michle;14000;;444;Platné;Praha, Sedlčanská 526/14
102437441;L11;Školní jídelna;Praha 4;Sedlčanská;526;14;Michle;14000;;360;Platné;Praha, Sedlčanská 526/14
107501376;A00;Mateřská škola;Praha 4;Pod sady;170;2;Modřany;14300;;126;Platné;Praha, Pod sady 170/2
102437556;L11;Školní jídelna;Praha 4;Pod sady;170;2;Modřany;14300;;126;Platné;Praha, Pod sady 170/2
107501619;A00;Mateřská škola;Praha 4;Svojšovická;2923;3;Záběhlice;14100;;120;Platné;Praha, Svojšovická 2923/3
102437742;L11;Školní jídelna;Praha 4;Svojšovická;2923;3;Záběhlice;14100;;120;Platné;Praha, Svojšovická 2923/3
107501694;A00;Mateřská škola;Praha 4;Přímětická;1247;7;Michle;14000;;120;Platné;Praha, Přímětická 1247/7
102437793;L11;Školní jídelna;Praha 4;Přímětická;1247;7;Michle;14000;;120;Platné;Praha, Přímětická 1247/7
047611596;A00;Mateřská škola;Praha 4;V Benátkách;1751;4;Chodov;14900;;168;Platné;Praha, V Benátkách 1751/4
102425973;L11;Školní jídelna;Praha 4;V Benátkách;1751;4;Chodov;14900;;176;Platné;Praha, V Benátkách 1751/4
181053802;L13;Školní jídelna - výdejna;Praha 4;V Benátkách;1750;;Chodov;14900;;56;Platné;Praha, V Benátkách 1750
107500761;A00;Mateřská škola;Praha 4;Vejvanovského;1610;1;Chodov;14900;;120;Platné;Praha, Vejvanovského 1610/1
102437009;L11;Školní jídelna;Praha 4;Vejvanovského;1610;1;Chodov;14900;;200;Platné;Praha, Vejvanovského 1610/1
107501198;A00;Mateřská škola;Praha 4;Zárubova;952;10;Kamýk;14200;;161;Platné;Praha, Zárubova 952/10
102437394;L11;Školní jídelna;Praha 4;Zárubova;952;10;Kamýk;14200;;161;Platné;Praha, Zárubova 952/10
107501287;A00;Mateřská škola;Praha 4;V zápolí;1249;19;Michle;14100;;168;Platné;Praha, V zápolí 1249/19
102437475;L11;Školní jídelna;Praha 4;V zápolí;1249;19;Michle;14100;;168;Platné;Praha, V zápolí 1249/19
107501546;A00;Mateřská škola;Praha 4;Voráčovská;324;2;Podolí;14700;;84;Platné;Praha, Voráčovská 324/2
102437688;L11;Školní jídelna;Praha 4;Voráčovská;324;2;Podolí;14700;;84;Platné;Praha, Voráčovská 324/2
102537437;A00;Mateřská škola;Praha 4;Blatenská;2145;2;Chodov;14800;;196;Platné;Praha, Blatenská 2145/2
102537445;L11;Školní jídelna;Praha 4;Blatenská;2145;2;Chodov;14800;;210;Platné;Praha, Blatenská 2145/2
102401462;A00;Mateřská škola;Praha 4;Hrabákova;2000;15;Chodov;14800;;120;Platné;Praha, Hrabákova 2000/15
102425833;L11;Školní jídelna;Praha 4;Hrabákova;2000;15;Chodov;14800;;120;Platné;Praha, Hrabákova 2000/15
102401527;A00;Mateřská škola;Praha 4;Platónova;3288;28;Modřany;14300;;112;Platné;Praha, Platónova 3288/28
102425850;L11;Školní jídelna;Praha 4;Platónova;3288;28;Modřany;14300;;112;Platné;Praha, Platónova 3288/28
107500647;A00;Mateřská škola;Praha 4;Bezová;1592;4;Braník;14700;;336;Platné;Praha, Bezová 1592/4
102425906;L11;Školní jídelna;Praha 4;Bezová;1592;4;Braník;14700;;350;Platné;Praha, Bezová 1592/4
107500698;A00;Mateřská škola;Praha 4;Němčická;1111;6;Braník;14200;;176;Platné;Praha, Němčická 1111/6
102425957;L11;Školní jídelna;Praha 4;Němčická;1111;6;Braník;14200;;176;Platné;Praha, Němčická 1111/6
181077060;L13;Školní jídelna - výdejna;Praha 4;Němčická;1749;4;Braník;14700;;56;Platné;Praha, Němčická 1749/4
107500736;A00;Mateřská škola;Praha 4;Stachova;518;14;Háje;14900;;184;Platné;Praha, Stachova 518/14
102425981;L11;Školní jídelna;Praha 4;Stachova;518;14;Háje;14900;;46;Platné;Praha, Stachova 518/14
107500931;A00;Mateřská škola;Praha 4;Konstantinova;1480;3;Chodov;14900;;112;Platné;Praha, Konstantinova 1480/3
102437165;L11;Školní jídelna;Praha 4;Konstantinova;1480;3;Chodov;14900;;112;Platné;Praha, Konstantinova 1480/3
107500981;A00;Mateřská škola;Praha 4;Mírového hnutí;1680;;Chodov;14900;;196;Platné;Praha, Mírového hnutí 1680
102437211;L11;Školní jídelna;Praha 4;Mírového hnutí;1680;;Chodov;14900;;210;Platné;Praha, Mírového hnutí 1680
107501210;A00;Mateřská škola;Praha 4;K lukám;664;1;Libuš;14200;;112;Platné;Praha, K lukám 664/1
102437416;L11;Školní jídelna;Praha 4;K lukám;664;1;Libuš;14200;;150;Platné;Praha, K lukám 664/1
181113295;L13;Školní jídelna - výdejna;Praha 4;K lukám;664;1;Libuš;14200;;56;Platné;Praha, K lukám 664/1
107501392;A00;Mateřská škola;Praha 4;Urbánkova;3347;2;Modřany;14300;;84;Platné;Praha, Urbánkova 3347/2
102437572;L11;Školní jídelna;Praha 4;Urbánkova;3347;2;Modřany;14300;;84;Platné;Praha, Urbánkova 3347/2
107501317;A00;Mateřská škola;Praha 4;Hasova;3094;3;Modřany;14300;;216;Platné;Praha, Hasova 3094/3
049367463;B00;Základní škola;Praha 4;Angelovova;3183;15;Modřany;14300;;1054;Platné;Praha, Angelovova 3183/15
112300022;G21;Školní družina;Praha 4;Mladenovova;3240;12;Modřany;14300;;480;Platné;Praha, Mladenovova 3240/12
102425671;L11;Školní jídelna;Praha 4;Angelovova;3183;15;Modřany;14300;;1221;Platné;Praha, Angelovova 3183/15
150074361;L13;Školní jídelna - výdejna;Praha 4;Hasova;3094;3;Modřany;14300;;168;Platné;Praha, Hasova 3094/3
107501023;A00;Mateřská škola;Praha 4;Palmetová;2159;3;Komořany;14300;;112;Platné;Praha, Palmetová 2159/3
102101019;B00;Základní škola;Praha 4;U Domu služeb;29;2;Modřany;14300;;510;Platné;Praha, U Domu služeb 29/2
112300201;G21;Školní družina;Praha 4;U Domu služeb;1837;9;Modřany;14300;;150;Platné;Praha, U Domu služeb 1837/9
161000100;L11;Školní jídelna;Praha 4;Palmetová;2159;3;Komořany;14300;;112;Platné;Praha, Palmetová 2159/3
181131617;G22;Školní klub;Praha 4;U Domu služeb;29;2;Modřany;14300;;150;Platné;Praha, U Domu služeb 29/2
161102816;A00;Mateřská škola;Praha 4;Květnového vítězství;1738;14;Chodov;14900;;120;Platné;Praha, Květnového vítězství 1738/14
102101396;B00;Základní škola;Praha 4;Květnového vítězství;57;17;Chodov;14900;;600;Platné;Praha, Květnového vítězství 57/17
112300294;G21;Školní družina;Praha 4;Květnového vítězství;57;17;Chodov;14900;;400;Platné;Praha, Květnového vítězství 57/17
102425337;L11;Školní jídelna;Praha 4;Květnového vítězství;57;17;Chodov;14900;;805;Platné;Praha, Květnového vítězství 57/17
107501279;A00;Mateřská škola;Praha 4;Mendíků;1000;2;Michle;14000;;80;Platné;Praha, Mendíků 1000/2
102101418;B00;Základní škola;Praha 4;Mendíků;1000;2;Michle;14000;;550;Platné;Praha, Mendíků 1000/2
112300332;G21;Školní družina;Praha 4;Mendíků;1000;2;Michle;14000;;239;Platné;Praha, Mendíků 1000/2
102425345;L11;Školní jídelna;Praha 4;Mendíků;1000;2;Michle;14000;;630;Platné;Praha, Mendíků 1000/2
161000096;L13;Školní jídelna - výdejna;Praha 4;Mendíků;1000;2;Michle;14000;;80;Platné;Praha, Mendíků 1000/2
102385785;B00;Základní škola;Praha 4;Ohradní;1366;49;Michle;14000;;650;Platné;Praha, Ohradní 1366/49
112300448;G21;Školní družina;Praha 4;Ohradní;1366;49;Michle;14000;;215;Platné;Praha, Ohradní 1366/49
102425752;L11;Školní jídelna;Praha 4;Ohradní;1366;49;Michle;14000;;1100;Platné;Praha, Ohradní 1366/49
102401578;A00;Mateřská škola;Praha 4;Ohradní;1367;2;Michle;14000;;148;Platné;Praha, Ohradní 1367/2
181049872;L13;Školní jídelna - výdejna;Praha 4;Ohradní;1366;49;Michle;14000;;28;Platné;Praha, Ohradní 1366/49
102101272;B00;Základní škola;Praha 4;Sdružení;1080;2;Nusle;14000;;550;Platné;Praha, Sdružení 1080/2
112300537;G21;Školní družina;Praha 4;Sdružení;1080;2;Nusle;14000;;180;Platné;Praha, Sdružení 1080/2
102425256;L11;Školní jídelna;Praha 4;Sdružení;1080;2;Nusle;14000;;720;Platné;Praha, Sdružení 1080/2
107501422;A00;Mateřská škola;Praha 4;Družstevní ochoz;1308;5;Nusle;14000;;174;Platné;Praha, Družstevní ochoz 1308/5
102425108;A00;Mateřská škola;Praha 4;Urbánkova;3374;18;Modřany;14300;;193;Platné;Praha, Urbánkova 3374/18
102425094;B00;Základní škola;Praha 4;Pertoldova;3373;51;Modřany;14300;;1156;Platné;Praha, Pertoldova 3373/51
112300464;G21;Školní družina;Praha 4;Pertoldova;3373;51;Modřany;14300;;390;Platné;Praha, Pertoldova 3373/51
102425027;L11;Školní jídelna;Praha 4;Pertoldova;3373;51;Modřany;14300;;1337;Platné;Praha, Pertoldova 3373/51
181090368;L13;Školní jídelna - výdejna;Praha 4;Pertoldova;3373;51;Modřany;14300;;56;Platné;Praha, Pertoldova 3373/51
102385041;B00;Základní škola;Praha 4;Smolkova;565;;Kamýk;14200;;544;Platné;Praha, Smolkova 565
112300553;G21;Školní družina;Praha 4;Smolkova;565;;Kamýk;14200;;180;Platné;Praha, Smolkova 565
102425655;L11;Školní jídelna;Praha 4;Smolkova;565;;Kamýk;14200;;520;Platné;Praha, Smolkova 565
107501228;A00;Mateřská škola;Praha 4;Smolkova;579;1;Kamýk;14200;;168;Platné;Praha, Smolkova 579/1
107501741;A00;Mateřská škola;Praha 4;Vídeňská;800;;Krč;14000;;250;Platné;Praha, Vídeňská 800
110350901;B00;Základní škola;Praha 4;Vídeňská;800;;Krč;14000;;133;Platné;Praha, Vídeňská 800
181108691;G22;Školní klub;Praha 4;Vídeňská;800;;Krč;14000;;25;Platné;Praha, Vídeňská 800
110380304;A00;Mateřská škola;Praha 4;Hurbanova;1285;14;Krč;14200;;120;Platné;Praha, Hurbanova 1285/14
110380312;K20;Speciálně pedagogické centrum;Praha 4;Hurbanova;1285;14;Krč;14200;;neuvádí se;Platné;Praha, Hurbanova 1285/14
110380321;L11;Školní jídelna;Praha 4;Hurbanova;1285;14;Krč;14200;;120;Platné;Praha, Hurbanova 1285/14
112300774;A00;Mateřská škola;Praha 4;Křejpského;1503;10;Chodov;14900;;150;Platné;Praha, Křejpského 1503/10
112300782;L11;Školní jídelna;Praha 4;Křejpského;1503;10;Chodov;14900;;150;Platné;Praha, Křejpského 1503/10
151040010;B00;Základní škola;Praha 4;Baarova;360;24;Michle;14000;;230;Platné;Praha, Baarova 360/24
161103006;G21;Školní družina;Praha 4;Baarova 1578/29;;;Michle;14000;;100;Platné;Praha, Baarova 1578/29
181008378;A00;Mateřská škola;Praha 4;Za Brumlovkou;1519;4;Michle;14000;;40;Platné;Praha, Za Brumlovkou 1519/4
181008386;L13;Školní jídelna - výdejna;Praha 4;Za Brumlovkou;1519;4;Michle;14000;;40;Platné;Praha, Za Brumlovkou 1519/4
181088231;C00;Střední škola;Praha 4;Baarova;360;24;Michle;14000;;80;Platné;Praha, Baarova 360/24
181102781;G22;Školní klub;Praha 4;Baarova 1578/29;;;Michle;14000;;62;Platné;Praha, Baarova 1578/29
181102790;L11;Školní jídelna;Praha 4;Baarova 1578/29;;;Michle;14000;;295;Platné;Praha, Baarova 1578/29
181014319;A00;Mateřská škola;Praha 4;K Zeleným domkům;176;28;Kunratice;14800;;47;Platné;Praha, K Zeleným domkům 176/28
181014327;L11;Školní jídelna;Praha 4;K Zeleným domkům;176;28;Kunratice;14800;;47;Platné;Praha, K Zeleným domkům 176/28
181023504;A00;Mateřská škola;Praha 4;Lesní;654;;Kunratice;14800;;25;Platné;Praha, Lesní 654
181023512;L13;Školní jídelna - výdejna;Praha 4;Lesní;654;;Kunratice;14800;;85;Platné;Praha, Lesní 654
181054248;G21;Školní družina;Praha 4;Táhlá;1809;1;Braník;14700;;50;Platné;Praha, Táhlá 1809/1
181055082;B00;Základní škola;Praha 4;Poláčkova;1067;3;Krč;14000;;100;Platné;Praha, Poláčkova 1067/3
181027640;A00;Mateřská škola;Praha 4;Vídeňská;1083;;Krč;14200;;45;Platné;Praha, Vídeňská 1083
181027658;L13;Školní jídelna - výdejna;Praha 4;Vídeňská;1083;;Krč;14200;;45;Platné;Praha, Vídeňská 1083
181028034;A00;Mateřská škola;Praha 4;Hornokrčská;709;3;Krč;14000;;50;Platné;Praha, Hornokrčská 709/3
181028042;B00;Základní škola;Praha 4;Hornokrčská;709;3;Krč;14000;;225;Platné;Praha, Hornokrčská 709/3
181028051;L13;Školní jídelna - výdejna;Praha 4;Hornokrčská;709;3;Krč;14000;;375;Platné;Praha, Hornokrčská 709/3
181028069;G21;Školní družina;Praha 4;Hornokrčská;709;3;Krč;14000;;125;Platné;Praha, Hornokrčská 709/3
181084694;C00;Střední škola;Praha 4;Hornokrčská;709;3;Krč;14000;;100;Platné;Praha, Hornokrčská 709/3
181033119;A00;Mateřská škola;Praha 4;Novodvorská;1070;8;Libuš;14200;;30;Platné;Praha, Novodvorská 1070/8
181033127;L13;Školní jídelna - výdejna;Praha 4;Novodvorská;1070;8;Libuš;14200;;30;Platné;Praha, Novodvorská 1070/8
181033291;A00;Mateřská škola;Praha 4;Školní;1740;6;Braník;14700;;20;Platné;Praha, Školní 1740/6
181033305;L13;Školní jídelna - výdejna;Praha 4;Školní;1740;6;Braník;14700;;20;Platné;Praha, Školní 1740/6
181034735;A00;Mateřská škola;Praha 4;U školky;880;;Šeberov;14900;;130;Platné;Praha, U školky 880
181034751;L13;Školní jídelna - výdejna;Praha 4;U školky;880;;Šeberov;14900;;60;Platné;Praha, U školky 880
181037351;A00;Mateřská škola;Praha 4;Golčova;847;;Kunratice;14800;;59;Platné;Praha, Golčova 847
181037360;L13;Školní jídelna - výdejna;Praha 4;Golčova;847;;Kunratice;14800;;59;Platné;Praha, Golčova 847
181042533;A00;Mateřská škola;Praha 9;Habartická;576;1;Střížkov;19000;;18;Platné;Praha, Habartická 576/1
181042541;L13;Školní jídelna - výdejna;Praha 9;Habartická;576;1;Střížkov;19000;;22;Platné;Praha, Habartická 576/1
181043998;A00;Mateřská škola;Praha 10;Edisonova;27;;Petrovice;10900;;30;Platné;Praha, Edisonova 27
181044005;L13;Školní jídelna - výdejna;Praha 10;Edisonova;27;;Petrovice;10900;;30;Platné;Praha, Edisonova 27
181044544;A00;Mateřská škola;Praha 4;Nad hájem;401;3;Hodkovičky;14700;;15;Platné;Praha, Nad hájem 401/3
181044552;L13;Školní jídelna - výdejna;Praha 4;Nad hájem;401;3;Hodkovičky;14700;;15;Platné;Praha, Nad hájem 401/3
181049368;A00;Mateřská škola;Bašť;Měšická;822;;Bašť;25065;;80;Platné;Bašť, Měšická 822
181049376;L13;Školní jídelna - výdejna;Bašť;Měšická;822;;Bašť;25065;;80;Platné;Bašť, Měšická 822
181053471;A00;Mateřská škola;Praha 4;U krčské vodárny;415;14;Krč;14000;;85;Platné;Praha, U krčské vodárny 415/14
181053489;A00;Mateřská škola;Praha 8;Na stráži;1410;11;Libeň;18000;;70;Platné;Praha, Na stráži 1410/11
181053497;L13;Školní jídelna - výdejna;Praha 8;Na stráži;1410;11;Libeň;18000;;79;Platné;Praha, Na stráži 1410/11
181053624;A00;Mateřská škola;Praha 4;Pacajevova;934;32;Háje;14900;;19;Platné;Praha, Pacajevova 934/32
181053632;L13;Školní jídelna - výdejna;Praha 4;Pacajevova;934;32;Háje;14900;;19;Platné;Praha, Pacajevova 934/32
181053713;A00;Mateřská škola;Praha 4;Roztylská;1860;1;Chodov;14800;;22;Platné;Praha, Roztylská 1860/1
181053730;L13;Školní jídelna - výdejna;Praha 4;Roztylská;1860;1;Chodov;14800;;22;Platné;Praha, Roztylská 1860/1
181054141;A00;Mateřská škola;Praha 4;Krčská;316;39;Krč;14000;;65;Platné;Praha, Krčská 316/39
181054159;L13;Školní jídelna - výdejna;Praha 4;Krčská;316;39;Krč;14000;;65;Platné;Praha, Krčská 316/39
181057255;A00;Mateřská škola;Praha 4;Vejvanovského;1610;1;Chodov;14900;;25;Platné;Praha, Vejvanovského 1610/1
181057263;L13;Školní jídelna - výdejna;Praha 4;Vejvanovského;1610;1;Chodov;14900;;25;Platné;Praha, Vejvanovského 1610/1
181064855;A00;Mateřská škola;Praha 4 - Písnice;Libušská 48;43;;;14200;;22;Platné;Praha - Písnice, Libušská 48 43
181064871;L13;Školní jídelna - výdejna;Praha 4;Libušská 48;43;;;14200;;22;Platné;Praha, Libušská 48 43
181064961;A00;Mateřská škola;Praha 8;Pobřežní;620;3;Karlín;18600;;90;Platné;Praha, Pobřežní 620/3
181064979;L13;Školní jídelna - výdejna;Praha 8;Pobřežní;620;3;Karlín;18600;;90;Platné;Praha, Pobřežní 620/3
181082578;A00;Mateřská škola;Praha 4;Na Vojtěšce;188;;Újezd u Průhonic;14900;;112;Platné;Praha, Na Vojtěšce 188
181082586;L11;Školní jídelna;Praha 4;Na Vojtěšce;188;;Újezd u Průhonic;14900;;256;Platné;Praha, Na Vojtěšce 188
181085020;A00;Mateřská škola;Praha 4;Na dlouhé mezi;60;9;Hodkovičky;14700;;20;Platné;Praha, Na dlouhé mezi 60/9
181085038;L13;Školní jídelna - výdejna;Praha 4;Na dlouhé mezi;60;9;Hodkovičky;14700;;20;Platné;Praha, Na dlouhé mezi 60/9
181085046;A00;Mateřská škola;Praha 4;Hornomlýnská;1231;7;Kunratice;14800;;47;Platné;Praha, Hornomlýnská 1231/7
181085054;L13;Školní jídelna - výdejna;Praha 4;Hornomlýnská;1231;7;Kunratice;14800;;50;Platné;Praha, Hornomlýnská 1231/7
181089971;A00;Mateřská škola;Praha 4;K hájovně;739;13;Libuš;14200;;122;Platné;Praha, K hájovně 739/13
181089998;L13;Školní jídelna - výdejna;Praha 4;K hájovně;739;13;Libuš;14200;;122;Platné;Praha, K hájovně 739/13
181109417;A00;Mateřská škola;Praha 4;Karasova;1829;14;Modřany;14300;;112;Platné;Praha, Karasova 1829/14
181109425;L11;Školní jídelna;Praha 4;Karasova;1829;14;Modřany;14300;;112;Platné;Praha, Karasova 1829/14
181119587;A00;Mateřská škola;Praha 4;Putimská;716;4;Písnice;14200;;50;Platné;Praha, Putimská 716/4
181119595;L13;Školní jídelna - výdejna;Praha 4;Putimská;716;4;Písnice;14200;;50;Platné;Praha, Putimská 716/4
181132460;A00;Mateřská škola;Praha 4;Generála Šišky;2375;6;Modřany;14300;;112;Platné;Praha, Generála Šišky 2375/6
181132478;L11;Školní jídelna;Praha 4;Generála Šišky;2375;6;Modřany;14300;;160;Platné;Praha, Generála Šišky 2375/6
060437171;A00;Mateřská škola;Praha 5;Podpěrova;1879;2;Stodůlky;15500;;130;Platné;Praha, Podpěrova 1879/2
